MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
3.8201,34.0,3.9716981132075473,1.0483271375464103,1063.0,2.641025641025641,33.76,-118.12,2.394
3.4286,36.0,5.553191489361702,1.0359589041095891,3171.0,3.9246575342465753,37.77,-122.08,0.804
5.4337,8.0,6.210344827586207,1.0116279069767442,1938.0,2.797945205479452,36.3,-119.73,1.505
3.4286,52.0,6.142857142857143,1.0729483282674772,912.0,2.7720364741641337,37.77,-122.17,1.438
4.105,16.0,6.035962877030163,1.0417633410672853,2515.0,2.917633410672854,37.48,-122.28,4.25
3.6908,37.0,4.962825278810409,1.0483271375464684,1263.0,3.758364312267658,33.73,-118.08,1.846
3.3409,18.0,4.646983311938382,1.0937098844672657,3171.0,4.070603337612323,34.2,-121.97,1.384
2.7321,36.0,5.492990654205608,1.102803738317757,1543.0,2.483644859813084,36.62,-121.93,1.431
3.9063,48.0,4.633540372670807,1.0703812316715542,3795.0,2.4037267080745344,34.04,-118.27,1.744
3.9336,25.0,5.37218045112782,1.1093585699263933,1563.0,2.05564142194745,37.75,-120.85,0.988
3.0875,28.0,5.826196473551637,1.035264483627204,2294.0,2.403022670025189,38.35,-120.67,1.587
3.9063,30.0,5.086021505376344,1.1720430107526882,242.0,2.6021505376344085,40.55,-120.37,1.621
3.1053,38.0,5.447674418604652,1.0445736434108528,1423.0,3.050387596899225,37.6,-122.22,1.388
4.1346,26.0,5.626506024096385,1.120481927710843,240.0,3.947895791583168,37.48,-121.02,4.056
3.8201,24.0,5.01119104716227,1.0223820943245403,240.0,3.877437325905293,36.06,-119.01,0.804
3.4698,35.0,6.378,1.054,1727.0,3.454,34.05,-117.91,2.539
3.8201,52.0,5.447674418604652,1.0462962962962965,416.0,4.418141592920354,32.71,-117.14,2.786
3.9063,30.0,4.633540372670807,1.0602409638554218,244.0,2.4037267080745344,37.67,-120.37,0.85
4.7457,41.0,4.696308724832215,1.9903225806451608,1050.0,2.849462365591398,38.87,-121.13,1.431
1.6812,48.0,3.9716981132075473,1.0602409638554218,530.0,2.849462365591398,38.58,-119.19,0.713
3.5962,34.0,5.923503325942351,1.0524781341107872,825.0,2.2638483965014577,36.53,-121.97,2.556
3.4919,34.0,5.138418079096045,1.0120202020202,1755.0,2.870967741935484,38.88,-122.28,2.145
2.6036,51.0,8.970967741935484,1.1022044088176353,781.0,2.3432282003710574,32.75,-117.15,1.674
3.7813,5.0,5.680890538033395,1.102803738317757,3207.0,3.16897233201581,34.04,-117.76,2.819
1.6563,16.0,3.873741994510522,1.0524781341107872,2503.0,2.858490566037736,37.43,-121.98,0.477
2.9485,24.0,5.826196473551637,1.035264483627204,954.0,2.403022670025189,38.35,-122.14,0.815
3.8201,37.0,5.632727272727273,1.0945454545454545,1310.0,3.138181818181818,38.16,-122.41,1.513
3.4698,38.0,3.327698309492848,1.023407022106632,381.0,2.4423076923076925,33.89,-118.3,1.398
1.5917,36.0,5.45136186770428,1.1361867704280155,967.0,3.762645914396887,33.89,-118.3,2.394
2.8793,13.0,8.970967741935484,1.102803738317757,1300.0,2.6373626373626373,34.11,-120.93,1.587
3.4801,47.0,3.977154724818276,1.185877466251298,781.0,1.3603322949117342,33.73,-122.44,1.388
2.5917,26.0,5.311643835616438,0.8773006134969326,908.0,3.458904109589041,37.48,-120.67,0.859
6.1223,26.0,6.335051546391752,1.0524781341107872,1011.0,2.1647286821705425,34.07,-118.37,4.05
5.5061,5.0,5.460474308300396,1.0889328063241106,3207.0,2.1647286821705425,38.61,-119.01,4.466
2.4281,18.0,5.649606299212598,1.0118110236220472,657.0,2.5866141732283463,34.29,-118.17,4.466
3.65,18.0,5.531481481481482,1.1334586466165413,2192.0,3.706766917293233,33.9,-117.22,1.338
3.8201,42.0,5.062730627306273,1.014760147601476,674.0,2.487084870848709,34.05,-118.1,5.00001
1.8696,52.0,4.62962962962963,1.0462962962962965,480.0,4.444444444444445,32.71,-117.14,2.394
4.2297,32.0,6.335051546391752,1.0950226244343892,908.0,2.5866141732283463,33.9,-117.02,4.25
3.4286,5.0,4.28169014084507,1.1948356807511735,3171.0,2.0938967136150235,32.84,-121.95,1.388
4.5987,37.0,4.930894308943089,1.0445736434108528,654.0,3.050387596899225,37.3,-122.14,1.338
3.65,31.0,5.531481481481482,1.0425925925925923,1420.0,2.6296296296296298,37.96,-121.98,1.51
3.6682,33.0,4.60932944606414,1.0524781341107872,1793.0,2.2638483965014577,37.34,-121.97,4.056
4.2287,45.0,3.5660377358490565,0.9198113207547168,873.0,4.117924528301887,33.98,-118.17,2.581
3.9063,43.0,4.633540372670807,1.2274881516587677,387.0,3.947895791583168,33.87,-117.87,1.784
2.7457,38.0,6.163636363636364,1.02020202020202,1423.0,3.4444444444444446,37.78,-122.72,0.514
3.4115,35.0,5.193548387096774,1.0099255583126552,1755.0,4.354838709677419,33.98,-117.76,1.621
2.5504,31.0,3.977154724818276,1.1022044088176353,781.0,1.565130260521042,33.51,-117.22,1.505
4.2297,15.0,4.682678311499272,1.0417633410672853,2054.0,2.98981077147016,32.9,-117.14,2.915
3.4698,43.0,5.649606299212598,1.0118110236220472,2240.0,3.138181818181818,33.73,-117.98,2.151
2.2679,42.0,4.962825278810409,0.953846153846154,303.0,3.458904109589041,34.04,-117.09,1.158
3.4698,13.0,5.390243902439025,1.1986062717770034,1050.0,3.3310104529616726,34.04,-118.35,0.815
3.65,38.0,5.531481481481482,1.0425925925925923,1420.0,2.6296296296296298,37.96,-120.67,0.894
4.2287,20.0,6.923128792987188,1.118532455315146,4818.0,4.532455315145814,33.98,-117.98,1.505
3.8201,22.0,5.01119104716227,1.0223820943245403,2039.0,2.403022670025189,34.02,-117.91,1.42
3.4698,37.0,4.62962962962963,1.0945454545454545,863.0,3.138181818181818,37.59,-122.41,2.78
3.0221,43.0,4.5943012211668925,1.1058344640434192,1938.0,3.039348710990502,33.73,-118.43,2.539
6.2473,29.0,6.8927392739273925,1.0461538461538462,707.0,3.644329896907216,37.67,-122.08,2.661
3.6908,50.0,5.923503325942351,1.1108647450110865,244.0,2.7749445676274944,33.9,-118.26,1.869
4.0767,42.0,4.647009345794392,1.0297029702970295,1117.0,3.848993288590604,33.73,-118.07,1.644
2.6471,31.0,3.974609375,1.0950226244343892,825.0,2.811881188118812,37.43,-121.95,1.338
3.4193,38.0,5.45136186770428,0.943103448273972,967.0,3.2739726027397262,36.71,-119.38,1.232
1.9906,34.0,3.974609375,1.9903225806451608,1891.0,2.870967741935484,38.88,-122.72,1.869
2.2679,31.0,3.9716981132075473,1.0483271375464684,1795.0,2.403022670025189,33.92,-117.14,1.575
1.6563,38.0,5.586466165413534,0.978021978021978,654.0,3.3587223587223587,37.39,-121.47,0.967
7.1108,29.0,6.335051546391752,1.0950226244343892,707.0,3.644329896907216,34.08,-117.09,1.674
4.7933,37.0,6.0,1.021543985637343,1563.0,2.9353680430879714,37.67,-120.93,2.186
3.8201,18.0,5.251482799525504,1.0156251482799525,672.0,2.851851851851852,33.87,-117.61,2.5
2.7457,29.0,7.335051546391752,1.0794044665012408,707.0,3.644329896907216,37.37,-117.02,1.674
3.9063,31.0,4.633540372670807,1.1057513914656771,1263.0,2.4037267080745344,32.77,-117.91,1.505
7.1108,30.0,6.923128792987188,1.118532455315146,4818.0,4.444444444444445,34.46,-118.46,1.504
3.0,29.0,3.6141479099678455,0.9887459807073956,1420.0,2.832797427652733,36.83,-119.75,1.513
2.5417,30.0,5.086021505376344,1.1022044088176353,242.0,2.6021505376344085,38.01,-120.37,2.556
1.2254,19.0,3.1404199475065617,1.0075187969924813,1938.0,2.543307086614173,38.61,-119.19,1.294
1.6196,52.0,3.814946619217082,1.021543985637343,810.0,1.3603322949117342,37.75,-122.39,1.6
2.4281,34.0,4.537074148296593,1.020979020979021,1972.0,3.2739726027397262,33.73,-117.61,0.658
5.6874,20.0,4.532455315145814,1.118532455315146,954.0,3.21882951653944,33.76,-117.96,1.77
3.7813,26.0,5.626506024096385,1.120481927710843,240.0,2.9397590361445785,37.48,-121.02,0.498
1.9906,29.0,8.970967741935484,1.9903225806451608,890.0,2.870967741935484,38.88,-122.44,0.948
2.8793,28.0,6.142857142857143,1.0729483282674772,912.0,3.762645914285715,36.61,-119.75,0.514
1.6563,31.0,3.814946619217082,1.0729483282674772,781.0,2.7793594306049823,37.75,-122.39,2.198
3.7813,5.0,5.062962962962965,1.0462962962962965,2400.0,2.62962962962963,33.51,-117.14,2.205
1.4577,8.0,4.5943012211668925,0.947895791583168,1543.0,2.947895791583168,36.79,-119.43,0.967
3.4801,37.0,3.977154724818276,1.1093585699263933,1543.0,2.883280757097792,33.98,-118.36,1.575
2.4281,4.0,5.586466165413534,1.1334586466165413,762.0,2.7720364741641337,34.11,-118.23,3.615
6.6073,17.0,6.771498771498772,0.9398034398034398,2734.0,3.3587223587223587,34.29,-118.75,2.819
2.8793,42.0,5.062730627306273,1.014760147601476,890.0,2.487084870848709,34.05,-118.36,2.021
3.4193,35.0,5.901162790697675,1.0116279069767442,1563.0,3.0290697674418605,33.83,-117.91,1.51
1.23,47.0,4.707667731629393,1.0081632653061223,693.0,3.204081632653061,34.03,-118.31,1.232
1.7016,29.0,4.061594202898551,1.0543478260869563,762.0,2.760869565217391,33.87,-117.91,3.615
2.8793,28.0,5.37218045112782,1.0075187969924813,672.0,2.526315789473684,38.88,-121.95,0.911
3.4698,26.0,4.011010452961672,1.0223820943245403,912.0,2.526315789473684,34.02,-118.02,1.426
3.8201,33.0,5.01119104716227,1.0117994100294985,956.0,2.6462585034013606,38.61,-122.5,2.394
5.6874,16.0,3.814946619217082,0.9887459807073956,934.0,2.7793594306049823,36.62,-119.01,5.00001
3.7813,35.0,4.021638330757342,1.1948356807511735,1420.0,2.05564142194745,34.2,-118.59,1.294
2.8793,42.0,5.062730627306273,1.014760147601476,674.0,2.487084870848709,38.87,-122.72,1.875
1.6563,31.0,4.532051282051282,1.0192307692307692,381.0,2.5866141732283463,37.6,-122.08,0.85
5.5061,17.0,6.923128792987188,1.1348617666891436,1705.0,3.341874578556979,34.46,-118.5,1.388
1.9906,29.0,8.970967741935484,1.9903225806451608,1574.0,2.870967741935484,38.88,-122.72,0.967
3.4193,47.0,5.36734693877551,1.006012024048096,785.0,3.204081632653061,33.73,-117.91,1.621
2.9485,37.0,4.532051282051282,1.006012024048096,2024.0,3.947895791583168,37.8,-117.14,0.948
3.65,18.0,4.646983311938382,1.0445736434108528,2192.0,3.050387596899225,33.73,-117.22,1.281
2.6343,29.0,4.696308724832215,1.0369127516778522,2192.0,3.848993288590604,34.04,-120.4,1.587
2.5417,30.0,5.086021505376344,1.1720430107526882,242.0,2.403022670025189,37.69,-120.37,1.982
5.5563,27.0,6.1656441717791415,0.8773006134969326,908.0,2.785276073619632,34.08,-118.12,4.65
3.7917,38.0,5.311643835616438,0.9547325102880658,1011.0,3.458904109589041,36.79,-119.68,0.911
4.2287,32.0,3.981182795698925,1.0493273542600896,1574.0,1.849462365591398,37.8,-122.44,5.00001
2.6036,26.0,5.826196473551637,1.035264483627204,2515.0,2.7749445676274944,33.87,-117.14,1.438
3.8201,31.0,5.36734693877551,1.0081632653061223,892.0,3.204081632653061,34.03,-118.31,1.982
1.6812,25.0,6.923128792987188,1.0118110236220472,775.0,2.781710914454277,34.18,-118.23,2.915
3.0,34.0,3.6141479099678455,0.9887459807073956,1565.0,2.832797427652733,33.83,-118.12,2.547
4.0167,16.0,5.030651340996169,1.0148356807511736,1302.0,2.4942528735632186,32.75,-117.23,2.901
1.23,38.0,5.36734693877551,1.0081632653061223,674.0,3.204081632653061,34.03,-118.31,1.621
3.2216,34.0,6.252615844544096,1.0493273542600896,1762.0,2.82660687593423,40.86,-124.06,1.438
3.0875,31.0,5.680890538033395,1.1057513914656771,1263.0,2.3432282003710574,32.77,-117.65,2.197
7.1108,17.0,6.87905604719764,1.0462962962962965,707.0,3.644329896907216,33.96,-117.14,1.644
6.2473,25.0,6.726190476190476,1.016156462585034,1392.0,2.8758503401360542,33.94,-117.34,2.915
3.9063,17.0,5.553191489361702,1.0425925925925923,2054.0,3.3587223587223587,34.04,-118.27,2.718
3.4698,22.0,4.646983311938382,1.0602409638554218,1420.0,3.138181818181818,33.73,-118.27,2.205
4.2297,44.0,5.447674418604652,1.0445736434108528,1117.0,3.050387596899225,36.71,-122.22,1.6
5.6874,17.0,7.757009345794392,1.102803738317757,733.0,3.425233644859813,33.98,-117.14,2.197
4.7147,38.0,5.835365853658536,1.1097560975609757,1564.0,4.7682926829268295,38.88,-122.8,4.25
1.6812,25.0,4.192200557103064,1.0222841225626742,1392.0,3.877437325905293,34.04,-118.01,2.5
3.1053,38.0,5.447674418604652,1.0445736434108528,1574.0,3.050387596899225,37.9,-122.22,1.513
3.4919,44.0,5.138418079096045,1.0310734463276836,1137.0,3.211864406779661,37.75,-122.5,2.186
4.2287,51.0,5.923503325942351,1.120481927710843,242.0,2.7749445676274944,32.75,-117.34,5.00001
3.5435,38.0,5.553191489361702,1.0524781341107872,1574.0,2.2638483965014577,33.94,-117.65,1.181
2.2679,25.0,5.971698113207547,0.9622641509433962,303.0,3.706766917293233,37.88,-120.85,0.713
4.3667,50.0,4.881782945736434,1.0406976744186047,1117.0,2.1647286821705425,38.35,-119.38,1.56
2.6036,29.0,3.327698309492848,1.023407022106632,1886.0,2.4525357607282183,34.25,-118.28,2.041
5.5061,18.0,6.1656441717791415,1.102803738317757,1169.0,3.758364312267658,34.17,-118.28,1.77
3.4286,38.0,4.646983311938382,1.0945454545454545,1330.0,3.138181818181818,37.6,-122.28,0.905
4.2287,47.0,4.525114155251141,0.9601769911504424,1808.0,3.2739726027397262,34.04,-118.27,1.181
3.9063,42.0,4.633540372670807,1.0223820943245403,387.0,2.403022670025189,34.03,-118.25,1.846
3.4801,26.0,6.879056079056079,1.06060606060606,3382.0,3.255411255411256,37.34,-121.97,2.5
3.5417,27.0,5.586466165413534,1.1334586466165413,1972.0,3.706766917293233,33.92,-117.22,1.431
1.6779,47.0,3.814946619217082,0.99288256227758,3795.0,2.7793594306049823,34.17,-118.59,1.644
3.5518,24.0,4.863275039745628,1.1589825119236885,934.0,3.2813990461049283,33.83,-118.26,1.846
1.6812,25.0,4.192200557103064,1.0222841225626742,1137.0,3.877437325905293,36.06,-119.01,1.77
6.1323,27.0,6.87905604719764,1.0305343511450382,1795.0,2.781710914454277,34.05,-118.17,5.00001
4.2287,28.0,4.5943012211668925,1.0117994100294985,943.0,2.781710914454277,33.87,-118.43,2.111
4.7933,17.0,6.035962877030163,1.0417633410672853,1564.0,2.9353680430879714,33.89,-118.23,1.362
1.6812,41.0,3.5660377358490565,0.9198113207547168,781.0,2.760869565217391,37.48,-122.08,0.85
4.2287,38.0,5.01119104716227,1.02803738317757,240.0,2.483644859813084,33.9,-121.93,3.409
5.063,16.0,6.971698113207547,1.0013210039630118,810.0,2.487084870848709,34.05,-118.36,2.021
1.6812,50.0,4.192200557103064,1.0222841225626742,1117.0,3.877437325905293,36.06,-119.01,0.804
2.5417,16.0,5.311643835616438,0.928082191780822,303.0,2.4525357607282183,37.73,-120.93,0.713
1.8696,29.0,4.863275039745628,1.1589825119236885,873.0,3.2813990461049283,37.37,-122.08,0.911
2.2794,52.0,4.023076923076923,0.953846153846154,317.0,2.4384615384615387,34.03,-118.46,3.375
6.9135,45.0,6.1656441717791415,0.8773006134969326,967.0,2.785276073619632,34.04,-118.12,2.547
3.8233,22.0,5.586466165413534,1.020979020979021,1808.0,3.4444444444444446,32.71,-117.14,1.384
1.5917,29.0,5.901162790697675,1.0687397708674304,1563.0,3.0290697674418605,36.3,-117.14,0.725
7.1108,29.0,7.757009345794392,1.0289855072463767,707.0,3.2481884057971016,37.9,-122.08,5.00001
4.375,28.0,6.378,1.1093585699263933,1795.0,3.454,33.74,-118.06,2.205
4.2234,42.0,5.267175572519084,1.0117994100294985,866.0,2.781710914454277,34.19,-118.27,1.621
1.2254,42.0,2.096692111959288,1.1603053435114503,3795.0,3.21882951653944,34.04,-118.36,1.784
2.8793,38.0,5.01119104716227,1.0223820943245403,1574.0,2.641025641025641,37.45,-122.45,1.232
5.0839,16.0,6.335051546391752,1.0772200772200773,670.0,3.0316742081447963,34.03,-118.46,1.621
1.23,47.0,5.36734693877551,1.0081632653061223,785.0,3.204081632653061,34.03,-118.31,0.514
3.4193,44.0,4.682678311499272,1.042212518195051,1543.0,2.98981077147016,32.9,-117.98,4.25
3.25,31.0,5.251482799525504,0.9750889679715302,1263.0,2.846975088967972,38.08,-121.47,0.967
3.0917,48.0,6.059139784946237,1.0602409638554218,530.0,2.849462365591398,38.87,-121.13,1.6
3.4286,35.0,5.193548384615387,1.0461538461538462,1795.0,3.255411255411256,34.04,-117.66,1.431
2.8793,42.0,5.062730627306273,1.102803738317757,674.0,2.487084870848709,33.98,-118.36,1.281
3.4286,31.0,3.8483935742971886,1.0602409638554218,3795.0,2.1647286821705425,34.28,-118.23,1.644
1.6812,26.0,3.9716981132075473,0.9622641509433962,303.0,2.858490566037736,37.51,-120.85,0.713
3.5417,41.0,3.327698309492848,1.1022044088176353,242.0,2.2638483965014577,32.83,-117.17,2.556
3.725,26.0,5.492990654205608,1.02803738317757,1063.0,2.487084870848709,34.05,-118.36,0.907
2.5,38.0,4.061594202898551,1.1348617666891436,732.0,2.9397590361445785,37.51,-121.98,1.281
6.1064,35.0,5.193548387096774,1.0099255583126552,1755.0,3.397341211225997,36.06,-118.23,4.056
3.4919,12.0,4.881782945736434,1.1093585699263933,1050.0,2.811881188118812,33.73,-117.14,1.875
4.2287,5.0,4.28169014084507,1.1948356807511735,892.0,2.0938967136150235,32.75,-117.23,1.375
2.8347,29.0,4.532051282051282,1.0425925925925923,1886.0,2.835365853658536,33.89,-118.31,2.021
4.0926,36.0,5.267175572519084,1.0493273542600896,892.0,2.0938967136150235,32.75,-117.09,3.375
2.5917,25.0,5.030651340996169,1.0153256704980842,1302.0,2.4942528735632186,37.48,-120.67,0.859
3.4698,16.0,5.390243902439025,1.1348617666891436,1795.0,3.341874578556979,34.46,-118.5,2.915
2.7457,42.0,5.390243902439025,1.02020202020202,1263.0,3.4444444444444446,33.68,-118.23,1.438
3.4115,35.0,5.193587223587,1.1589825119236885,1564.0,3.3587223587223587,36.61,-119.75,1.505
6.6073,18.0,6.771498771498772,0.9398034398034398,2734.0,3.3587223587223587,34.29,-118.75,1.158
3.3409,18.0,3.814946619217082,1.0937098844672657,3382.0,4.070603337612323,33.73,-119.19,2.197
3.725,29.0,3.327698309492848,1.023407022106632,1886.0,2.4525357607282183,34.25,-118.28,1.621
1.6563,31.0,3.814946619217082,1.102803738317757,781.0,2.7793594306049823,33.76,-121.47,1.798
3.4286,35.0,5.193548387096774,1.1934931506849316,1755.0,2.679794520547945,34.02,-117.98,1.294
1.6812,22.0,5.531481481481482,1.0116279069767442,1420.0,2.62962962962963,32.71,-117.34,2.027
4.0167,33.0,5.062730627306273,1.015625,1808.0,2.487084870848709,34.06,-118.27,2.021
3.8201,26.0,5.626506024096385,1.102803738317757,781.0,3.848993288590604,33.73,-116.91,1.798
4.0767,5.0,5.460474308300396,1.0889328063241106,2039.0,3.16897233201581,38.03,-121.95,1.431
6.1064,36.0,6.221719457013575,1.0445736434108528,1137.0,2.82660687593423,37.51,-122.28,2.547
2.6343,21.0,4.696308724832215,1.0369127516778522,2294.0,3.848993288590604,37.73,-122.28,0.713
4.7147,18.0,3.814946619217082,1.102803738317757,3795.0,2.200803212851405,33.73,-117.65,2.718
2.8594,38.0,4.151458137347131,1.118532455315146,4818.0,4.532455315145814,33.76,-117.91,1.784
6.6073,18.0,6.771498771498772,1.0945454545454545,2734.0,3.3587223587223587,34.29,-118.75,2.145
3.4919,29.0,4.061594202898551,1.0794044665012408,2192.0,2.760869565217391,38.87,-121.93,1.158
1.9602,8.0,5.901162790697675,1.0116279069767442,2400.0,3.0290697674418605,34.46,-119.33,0.725
2.8594,20.0,4.165527207375044,1.118532455315146,4818.0,2.4384615384615387,34.04,-118.46,0.851
3.0917,52.0,5.030651340996169,1.0153256704980842,530.0,2.849462365591398,38.87,-121.13,4.65
1.23,18.0,5.36734693877551,1.0118110236220472,674.0,3.204081632653061,40.5,-124.0,0.85
2.1875,31.0,4.633540372670807,1.0305343511450382,810.0,3.0916030534351147,37.43,-121.97,1.798
2.8594,38.0,4.151458137347131,1.0461538461538462,4818.0,4.532455315145814,33.76,-117.91,1.846
3.4801,52.0,3.977154724818276,1.185877466251298,1310.0,1.3603322949117342,33.74,-118.27,4.05
4.1346,37.0,6.771498771498772,1.120481927710843,4818.0,2.939759036201479,37.73,-121.02,1.362
4.2287,38.0,5.45136186770428,1.0289855072463767,1117.0,3.2481884057971016,33.92,-117.98,1.784
3.4801,24.0,5.18974358974359,1.0461538461538462,1310.0,2.641025641025641,37.75,-122.28,0.967
1.6563,30.0,5.086021505376344,1.1720430107526882,242.0,2.6021505376344085,38.01,-120.37,0.725
3.7813,33.0,5.492990654205608,1.02803738317757,1063.0,3.377586206896552,37.43,-121.93,1.504
2.4281,34.0,4.28169014084507,1.185877466251298,1564.0,3.762645914396887,33.92,-118.27,1.362
3.5962,47.0,5.138418079096045,1.0425925925925923,1808.0,2.6296296296296298,33.68,-117.14,2.556
3.4193,34.0,4.537074148296593,1.006012024048096,1970.0,3.947895791583168,33.73,-117.87,4.25
2.788,31.0,5.680890538033395,1.1057513914656771,1263.0,2.3432282003710574,32.77,-117.09,0.905
4.7147,34.0,5.531481481481482,1.0425925925925923,1420.0,2.6296296296296298,37.96,-117.91,3.409
4.0767,33.0,4.525114155251141,1.0420000087730061,717.0,2.7749445676274944,33.96,-118.27,4.056
4.2234,37.0,5.649606299212598,1.042212518195051,810.0,2.858490566037736,37.39,-122.14,1.869
3.9336,28.0,5.553191489361702,1.0687397708674304,2039.0,3.337152209492635,34.04,-117.65,2.718
5.5061,17.0,6.923128792987188,1.1348617666891436,4956.0,3.341874578556979,34.46,-118.5,1.431
3.8233,37.0,5.37218045112782,1.0099255583126552,1543.0,3.3310104529616726,34.03,-117.91,1.621
3.9063,16.0,6.702898550724638,1.0289855072463767,2742.0,3.2481884057971016,33.92,-117.98,2.786
3.6682,32.0,4.60932944606414,1.0524781341107872,1553.0,2.2638483965014577,37.34,-121.97,1.338
